game_id,id,team_id,goal_player_id,time,time_formatted,period,game_winning,game_tieing,plus,minus,empty_net,goal_scorer.first_name,goal_scorer.last_name,goal_team_name,plus_strength,minus_strength,extra_attacker,game_date,home_team_name,away_team_name,goal_against_team_name,total_minutes_in_game
249,1250,5,72,19:36,19:36,3rd,0,0,"[{'player_id': '242', 'jersey_number': '5', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Rory', 'last_name': 'Guilday'}, {'player_id': '219', 'jersey_number': '6', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Stephanie', 'last_name': 'Markowski'}, {'player_id': '58', 'jersey_number': '19', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Brianne', 'last_name': 'Jenner'}, {'player_id': '241', 'jersey_number': '23', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Sarah', 'last_name': 'Wozniewicz'}, {'player_id': '72', 'jersey_number': '37', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Rebecca', 'last_name': 'Leslie'}]","[{'player_id': '209', 'jersey_number': '8', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Izzy', 'last_name': 'Daniel'}, {'player_id': '198', 'jersey_number': '12', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Jenn', 'last_name': 'Gardiner'}, {'player_id': '227', 'jersey_number': '15', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Gabby', 'last_name': 'Rosenthal'}, {'player_id': '11', 'jersey_number': '16', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sophie', 'last_name': 'Jaques'}, {'player_id': '89', 'jersey_number': '34', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Hannah', 'last_name': 'Miller'}, {'player_id': '169', 'jersey_number': '42', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Claire', 'last_name': 'Thompson'}]",1,Rebecca,Leslie,Ottawa Charge,5,6,False,"Friday, January  9, 2026",Ottawa Charge,Vancouver Goldeneyes,Vancouver Goldeneyes,59.6
264,1310,3,42,19:21,19:21,3rd,0,0,"[{'player_id': '32', 'jersey_number': '7', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Laura', 'last_name': 'Stacey'}, {'player_id': '42', 'jersey_number': '11', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Abby', 'last_name': 'Roque'}, {'player_id': '83', 'jersey_number': '23', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Erin', 'last_name': 'Ambrose'}, {'player_id': '31', 'jersey_number': '29', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Marie-Philip', 'last_name': 'Poulin'}, {'player_id': '253', 'jersey_number': '61', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Nicole', 'last_name': 'Gosling'}]","[{'player_id': '88', 'jersey_number': '16', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Kateřina', 'last_name': 'Mrázová'}, {'player_id': '58', 'jersey_number': '19', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Brianne', 'last_name': 'Jenner'}, {'player_id': '241', 'jersey_number': '23', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Sarah', 'last_name': 'Wozniewicz'}, {'player_id': '53', 'jersey_number': '26', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Emily', 'last_name': 'Clark'}, {'player_id': '72', 'jersey_number': '37', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Rebecca', 'last_name': 'Leslie'}, {'player_id': '223', 'jersey_number': '88', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Ronja', 'last_name': 'Savolainen'}]",1,Abby,Roque,Montréal Victoire,5,6,False,"Saturday, January 24, 2026",Montréal Victoire,Ottawa Charge,Ottawa Charge,59.35
265,1318,2,191,17:15,17:15,3rd,0,0,"[{'player_id': '24', 'jersey_number': '2', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Lee', 'last_name': 'Stecklein'}, {'player_id': '191', 'jersey_number': '6', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Katy', 'last_name': 'Knoll'}, {'player_id': '90', 'jersey_number': '22', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Natalie', 'last_name': 'Buchbinder'}, {'player_id': '104', 'jersey_number': '41', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Denisa', 'last_name': 'Křížová'}, {'player_id': '190', 'jersey_number': '71', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Klára', 'last_name': 'Hymlárová'}]","[{'player_id': '87', 'jersey_number': '14', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Jaime', 'last_name': 'Bourbonnais'}, {'player_id': '230', 'jersey_number': '20', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Allyson', 'last_name': 'Simpson'}, {'player_id': '277', 'jersey_number': '22', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Anna', 'last_name': 'Bargman'}, {'player_id': '280', 'jersey_number': '26', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Casey', 'last_name': ""O'Brien""}, {'player_id': '204', 'jersey_number': '29', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Emmy', 'last_name': 'Fecteau'}, {'player_id': '30', 'jersey_number': '43', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Kristin', 'last_name': ""O'Neill""}]",1,Katy,Knoll,Minnesota Frost,5,6,False,"Sunday, January 25, 2026",Minnesota Frost,New York Sirens,New York Sirens,57.25
270,1343,2,189,19:26,19:26,3rd,0,0,"[{'player_id': '24', 'jersey_number': '2', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Lee', 'last_name': 'Stecklein'}, {'player_id': '167', 'jersey_number': '5', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Sidney', 'last_name': 'Morin'}, {'player_id': '21', 'jersey_number': '27', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Taylor', 'last_name': 'Heise'}, {'player_id': '247', 'jersey_number': '74', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Abby', 'last_name': 'Hustler'}, {'player_id': '189', 'jersey_number': '77', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Britta', 'last_name': 'Curl-Salemme'}]","[{'player_id': '198', 'jersey_number': '12', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Jenn', 'last_name': 'Gardiner'}, {'player_id': '161', 'jersey_number': '13', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Tereza', 'last_name': 'Vanišová'}, {'player_id': '11', 'jersey_number': '16', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sophie', 'last_name': 'Jaques'}, {'player_id': '75', 'jersey_number': '20', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sarah', 'last_name': 'Nurse'}, {'player_id': '114', 'jersey_number': '22', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Abby', 'last_name': 'Boreen'}, {'player_id': '169', 'jersey_number': '42', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Claire', 'last_name': 'Thompson'}]",1,Britta,Curl-Salemme,Minnesota Frost,5,6,False,"Wednesday, January 28, 2026",Minnesota Frost,Vancouver Goldeneyes,Vancouver Goldeneyes,59.43333333333333
272,1355,6,313,18:01,18:01,3rd,0,0,"[{'player_id': '317', 'jersey_number': '11', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Kiara', 'last_name': 'Zanon'}, {'player_id': '74', 'jersey_number': '12', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Allie', 'last_name': 'Munroe'}, {'player_id': '56', 'jersey_number': '15', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Savannah', 'last_name': 'Harmon'}, {'player_id': '65', 'jersey_number': '18', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Jesse', 'last_name': 'Compher'}, {'player_id': '313', 'jersey_number': '19', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Sara', 'last_name': 'Hjalmarsson'}]","[{'player_id': '196', 'jersey_number': '3', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Cayla', 'last_name': 'Barnes'}, {'player_id': '34', 'jersey_number': '25', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Alex', 'last_name': 'Carpenter'}, {'player_id': '208', 'jersey_number': '27', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Megan', 'last_name': 'Carter'}, {'player_id': '49', 'jersey_number': '78', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Lexie', 'last_name': 'Adzija'}, {'player_id': '210', 'jersey_number': '88', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Julia', 'last_name': 'Gosling'}, {'player_id': '224', 'jersey_number': '92', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Danielle', 'last_name': 'Serdachny'}]",1,Sara,Hjalmarsson,Toronto Sceptres,5,6,False,"Friday, February 27, 2026",Seattle Torrent,Toronto Sceptres,Seattle Torrent,58.016666666666666
272,1356,6,68,18:37,18:37,3rd,0,0,"[{'player_id': '68', 'jersey_number': '6', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Kali', 'last_name': 'Flanagan'}, {'player_id': '74', 'jersey_number': '12', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Allie', 'last_name': 'Munroe'}, {'player_id': '313', 'jersey_number': '19', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Sara', 'last_name': 'Hjalmarsson'}, {'player_id': '316', 'jersey_number': '25', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Clara', 'last_name': 'Van Wieren'}, {'player_id': '26', 'jersey_number': '42', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Claire', 'last_name': 'Dalton'}]","[{'player_id': '196', 'jersey_number': '3', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Cayla', 'last_name': 'Barnes'}, {'player_id': '203', 'jersey_number': '5', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Anna', 'last_name': 'Wilgren'}, {'player_id': '36', 'jersey_number': '9', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Jessie', 'last_name': 'Eldridge'}, {'player_id': '34', 'jersey_number': '25', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Alex', 'last_name': 'Carpenter'}, {'player_id': '210', 'jersey_number': '88', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Julia', 'last_name': 'Gosling'}, {'player_id': '224', 'jersey_number': '92', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Danielle', 'last_name': 'Serdachny'}]",1,Kali,Flanagan,Toronto Sceptres,5,6,False,"Friday, February 27, 2026",Seattle Torrent,Toronto Sceptres,Seattle Torrent,58.61666666666667
279,1396,4,205,19:15,19:15,3rd,0,0,"[{'player_id': '206', 'jersey_number': '4', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Elle', 'last_name': 'Hartje'}, {'player_id': '229', 'jersey_number': '8', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Maja', 'last_name': 'Nylén Persson'}, {'player_id': '205', 'jersey_number': '10', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Sarah', 'last_name': 'Fillier'}, {'player_id': '47', 'jersey_number': '28', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Micah', 'last_name': 'Zandee-Hart'}, {'player_id': '30', 'jersey_number': '43', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Kristin', 'last_name': ""O'Neill""}]","[{'player_id': '57', 'jersey_number': '17', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Gabbie', 'last_name': 'Hughes'}, {'player_id': '58', 'jersey_number': '19', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Brianne', 'last_name': 'Jenner'}, {'player_id': '241', 'jersey_number': '23', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Sarah', 'last_name': 'Wozniewicz'}, {'player_id': '53', 'jersey_number': '26', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Emily', 'last_name': 'Clark'}, {'player_id': '72', 'jersey_number': '37', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Rebecca', 'last_name': 'Leslie'}, {'player_id': '223', 'jersey_number': '88', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Ronja', 'last_name': 'Savolainen'}]",1,Sarah,Fillier,New York Sirens,5,6,False,"Sunday, March  8, 2026",New York Sirens,Ottawa Charge,Ottawa Charge,59.25
282,1506,3,128,19:17,19:17,3rd,0,0,"[{'player_id': '84', 'jersey_number': '9', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Kati', 'last_name': 'Tabin'}, {'player_id': '39', 'jersey_number': '13', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Alexandra', 'last_name': 'Labelle'}, {'player_id': '128', 'jersey_number': '19', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Kaitlin', 'last_name': 'Willoughby'}, {'player_id': '83', 'jersey_number': '23', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Erin', 'last_name': 'Ambrose'}, {'player_id': '201', 'jersey_number': '25', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Lina', 'last_name': 'Ljungblom'}]","[{'player_id': '71', 'jersey_number': '3', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Jocelyne', 'last_name': 'Larocque'}, {'player_id': '58', 'jersey_number': '19', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Brianne', 'last_name': 'Jenner'}, {'player_id': '286', 'jersey_number': '29', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Peyton', 'last_name': 'Hemp'}, {'player_id': '72', 'jersey_number': '37', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Rebecca', 'last_name': 'Leslie'}, {'player_id': '115', 'jersey_number': '86', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Michela', 'last_name': 'Cava'}, {'player_id': '223', 'jersey_number': '88', 'team_id': '5', 'team_code': 'OTT', 'first_name': 'Ronja', 'last_name': 'Savolainen'}]",1,Kaitlin,Willoughby,Montréal Victoire,5,6,False,"Friday, April  3, 2026",Ottawa Charge,Montréal Victoire,Ottawa Charge,59.28333333333333
284,1409,2,21,19:13,19:13,3rd,0,0,"[{'player_id': '167', 'jersey_number': '5', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Sidney', 'last_name': 'Morin'}, {'player_id': '191', 'jersey_number': '6', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Katy', 'last_name': 'Knoll'}, {'player_id': '188', 'jersey_number': '21', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Mae', 'last_name': 'Batherson'}, {'player_id': '21', 'jersey_number': '27', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Taylor', 'last_name': 'Heise'}, {'player_id': '104', 'jersey_number': '41', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Denisa', 'last_name': 'Křížová'}]","[{'player_id': '62', 'jersey_number': '2', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Aneta', 'last_name': 'Tejralová'}, {'player_id': '196', 'jersey_number': '3', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Cayla', 'last_name': 'Barnes'}, {'player_id': '36', 'jersey_number': '9', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Jessie', 'last_name': 'Eldridge'}, {'player_id': '34', 'jersey_number': '25', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Alex', 'last_name': 'Carpenter'}, {'player_id': '210', 'jersey_number': '88', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Julia', 'last_name': 'Gosling'}, {'player_id': '224', 'jersey_number': '92', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Danielle', 'last_name': 'Serdachny'}]",1,Taylor,Heise,Minnesota Frost,5,6,False,"Friday, March 13, 2026",Minnesota Frost,Seattle Torrent,Seattle Torrent,59.21666666666667
287,1420,6,313,19:52,19:52,3rd,0,0,"[{'player_id': '67', 'jersey_number': '14', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Renata', 'last_name': 'Fast'}, {'player_id': '44', 'jersey_number': '17', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Ella', 'last_name': 'Shelton'}, {'player_id': '65', 'jersey_number': '18', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Jesse', 'last_name': 'Compher'}, {'player_id': '313', 'jersey_number': '19', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Sara', 'last_name': 'Hjalmarsson'}, {'player_id': '244', 'jersey_number': '20', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Emma', 'last_name': 'Gentry'}]","[{'player_id': '62', 'jersey_number': '2', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Aneta', 'last_name': 'Tejralová'}, {'player_id': '203', 'jersey_number': '5', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Anna', 'last_name': 'Wilgren'}, {'player_id': '36', 'jersey_number': '9', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Jessie', 'last_name': 'Eldridge'}, {'player_id': '34', 'jersey_number': '25', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Alex', 'last_name': 'Carpenter'}, {'player_id': '210', 'jersey_number': '88', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Julia', 'last_name': 'Gosling'}, {'player_id': '224', 'jersey_number': '92', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Danielle', 'last_name': 'Serdachny'}]",1,Sara,Hjalmarsson,Toronto Sceptres,5,6,False,"Sunday, March 15, 2026",Toronto Sceptres,Seattle Torrent,Seattle Torrent,59.86666666666667
289,1432,6,76,19:33,19:33,3rd,0,0,"[{'player_id': '63', 'jersey_number': '9', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Daryl', 'last_name': 'Watts'}, {'player_id': '74', 'jersey_number': '12', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Allie', 'last_name': 'Munroe'}, {'player_id': '67', 'jersey_number': '14', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Renata', 'last_name': 'Fast'}, {'player_id': '76', 'jersey_number': '40', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Blayre', 'last_name': 'Turnbull'}, {'player_id': '26', 'jersey_number': '42', 'team_id': '6', 'team_code': 'TOR', 'first_name': 'Claire', 'last_name': 'Dalton'}]","[{'player_id': '12', 'jersey_number': '5', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Megan', 'last_name': 'Keller'}, {'player_id': '246', 'jersey_number': '8', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Haley', 'last_name': 'Winn'}, {'player_id': '15', 'jersey_number': '11', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Alina', 'last_name': 'Müller'}, {'player_id': '36', 'jersey_number': '18', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Jessie', 'last_name': 'Eldridge'}, {'player_id': '259', 'jersey_number': '19', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Abby', 'last_name': 'Newhook'}, {'player_id': '183', 'jersey_number': '27', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Shay', 'last_name': 'Maloney'}]",1,Blayre,Turnbull,Toronto Sceptres,5,6,False,"Tuesday, March 17, 2026",Boston Fleet,Toronto Sceptres,Boston Fleet,59.55
291,1444,9,220,19:42,19:42,3rd,0,0,"[{'player_id': '227', 'jersey_number': '15', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Gabby', 'last_name': 'Rosenthal'}, {'player_id': '11', 'jersey_number': '16', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sophie', 'last_name': 'Jaques'}, {'player_id': '220', 'jersey_number': '19', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Mannon', 'last_name': 'McMahon'}, {'player_id': '169', 'jersey_number': '42', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Claire', 'last_name': 'Thompson'}, {'player_id': '221', 'jersey_number': '94', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Anna', 'last_name': 'Meixner'}]","[{'player_id': '229', 'jersey_number': '8', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Maja', 'last_name': 'Nylén Persson'}, {'player_id': '205', 'jersey_number': '10', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Sarah', 'last_name': 'Fillier'}, {'player_id': '40', 'jersey_number': '19', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Paetyn', 'last_name': 'Levis'}, {'player_id': '249', 'jersey_number': '24', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Anne', 'last_name': 'Cherkowski'}, {'player_id': '30', 'jersey_number': '43', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Kristin', 'last_name': ""O'Neill""}, {'player_id': '245', 'jersey_number': '98', 'team_id': '4', 'team_code': 'NY', 'first_name': 'Kristýna', 'last_name': 'Kaltounková'}]",1,Mannon,McMahon,Vancouver Goldeneyes,5,6,False,"Wednesday, March 18, 2026",Vancouver Goldeneyes,New York Sirens,New York Sirens,59.7
292,1449,3,32,19:27,19:27,3rd,0,0,"[{'player_id': '32', 'jersey_number': '7', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Laura', 'last_name': 'Stacey'}, {'player_id': '42', 'jersey_number': '11', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Abby', 'last_name': 'Roque'}, {'player_id': '201', 'jersey_number': '25', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Lina', 'last_name': 'Ljungblom'}, {'player_id': '253', 'jersey_number': '61', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Nicole', 'last_name': 'Gosling'}, {'player_id': '79', 'jersey_number': '91', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Maggie', 'last_name': 'Flaherty'}]","[{'player_id': '62', 'jersey_number': '2', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Aneta', 'last_name': 'Tejralová'}, {'player_id': '196', 'jersey_number': '3', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Cayla', 'last_name': 'Barnes'}, {'player_id': '34', 'jersey_number': '25', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Alex', 'last_name': 'Carpenter'}, {'player_id': '17', 'jersey_number': '37', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Theresa', 'last_name': 'Schafzahl'}, {'player_id': '49', 'jersey_number': '78', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Lexie', 'last_name': 'Adzija'}, {'player_id': '210', 'jersey_number': '88', 'team_id': '8', 'team_code': 'SEA', 'first_name': 'Julia', 'last_name': 'Gosling'}]",1,Laura,Stacey,Montréal Victoire,5,6,False,"Thursday, March 19, 2026",Montréal Victoire,Seattle Torrent,Seattle Torrent,59.45
293,1454,2,189,18:14,18:14,3rd,0,0,"[{'player_id': '24', 'jersey_number': '2', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Lee', 'last_name': 'Stecklein'}, {'player_id': '167', 'jersey_number': '5', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Sidney', 'last_name': 'Morin'}, {'player_id': '23', 'jersey_number': '12', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Kelly', 'last_name': 'Pannek'}, {'player_id': '190', 'jersey_number': '71', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Klára', 'last_name': 'Hymlárová'}, {'player_id': '189', 'jersey_number': '77', 'team_id': '2', 'team_code': 'MIN', 'first_name': 'Britta', 'last_name': 'Curl-Salemme'}]","[{'player_id': '161', 'jersey_number': '13', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Tereza', 'last_name': 'Vanišová'}, {'player_id': '11', 'jersey_number': '16', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sophie', 'last_name': 'Jaques'}, {'player_id': '75', 'jersey_number': '20', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sarah', 'last_name': 'Nurse'}, {'player_id': '114', 'jersey_number': '22', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Abby', 'last_name': 'Boreen'}, {'player_id': '89', 'jersey_number': '34', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Hannah', 'last_name': 'Miller'}, {'player_id': '169', 'jersey_number': '42', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Claire', 'last_name': 'Thompson'}]",1,Britta,Curl-Salemme,Minnesota Frost,5,6,False,"Saturday, March 21, 2026",Vancouver Goldeneyes,Minnesota Frost,Vancouver Goldeneyes,58.233333333333334
296,1461,1,78,19:38,19:38,3rd,0,0,"[{'player_id': '12', 'jersey_number': '5', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Megan', 'last_name': 'Keller'}, {'player_id': '246', 'jersey_number': '8', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Haley', 'last_name': 'Winn'}, {'player_id': '97', 'jersey_number': '13', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Liz', 'last_name': 'Schepers'}, {'player_id': '259', 'jersey_number': '19', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Abby', 'last_name': 'Newhook'}, {'player_id': '78', 'jersey_number': '77', 'team_id': '1', 'team_code': 'BOS', 'first_name': 'Susanna', 'last_name': 'Tapani'}]","[{'player_id': '209', 'jersey_number': '8', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Izzy', 'last_name': 'Daniel'}, {'player_id': '11', 'jersey_number': '16', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sophie', 'last_name': 'Jaques'}, {'player_id': '220', 'jersey_number': '19', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Mannon', 'last_name': 'McMahon'}, {'player_id': '75', 'jersey_number': '20', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sarah', 'last_name': 'Nurse'}, {'player_id': '89', 'jersey_number': '34', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Hannah', 'last_name': 'Miller'}, {'player_id': '169', 'jersey_number': '42', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Claire', 'last_name': 'Thompson'}]",1,Susanna,Tapani,Boston Fleet,5,6,False,"Tuesday, March 24, 2026",Boston Fleet,Vancouver Goldeneyes,Vancouver Goldeneyes,59.63333333333333
305,1498,3,61,18:23,18:23,3rd,0,0,"[{'player_id': '32', 'jersey_number': '7', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Laura', 'last_name': 'Stacey'}, {'player_id': '61', 'jersey_number': '16', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Hayley', 'last_name': 'Scamurra'}, {'player_id': '83', 'jersey_number': '23', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Erin', 'last_name': 'Ambrose'}, {'player_id': '253', 'jersey_number': '61', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Nicole', 'last_name': 'Gosling'}, {'player_id': '272', 'jersey_number': '88', 'team_id': '3', 'team_code': 'MTL', 'first_name': 'Skylar', 'last_name': 'Irving'}]","[{'player_id': '209', 'jersey_number': '8', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Izzy', 'last_name': 'Daniel'}, {'player_id': '11', 'jersey_number': '16', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sophie', 'last_name': 'Jaques'}, {'player_id': '220', 'jersey_number': '19', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Mannon', 'last_name': 'McMahon'}, {'player_id': '75', 'jersey_number': '20', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Sarah', 'last_name': 'Nurse'}, {'player_id': '89', 'jersey_number': '34', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Hannah', 'last_name': 'Miller'}, {'player_id': '169', 'jersey_number': '42', 'team_id': '9', 'team_code': 'VAN', 'first_name': 'Claire', 'last_name': 'Thompson'}]",1,Hayley,Scamurra,Montréal Victoire,5,6,False,"Wednesday, April  1, 2026",Montréal Victoire,Vancouver Goldeneyes,Vancouver Goldeneyes,58.38333333333333
